Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
0.788975540763255,-13.3991624034233,-23.0941621558856,9.80101339755351,-33.0924634883951,-34.3691542366332,-27.7194628803604,73.4905494030771,-25.987343488793,-65.1706910980482,51.5029507511669
0.87504838449778,-13.3620867449554,-23.1157741917629,9.76605259583023,-33.217994499444,-34.3331299196203,-27.7426086275669,73.6970947283317,-25.9221052385451,-64.2642383858449,50.4679519567801
1.00176461885155,-13.3243726587797,-23.1350233745608,9.72534728557589,-33.3426268715724,-34.30095808935,-27.7647220353362,73.9142927767756,-25.8577075754993,-63.3125454705669,49.377668532028
1.17098931543409,-13.2861500778935,-23.1515981786191,9.6788003580059,-33.4649109563582,-34.2722531935749,-27.7854311056399,74.142184435229,-25.7950630601725,-62.3207670569127,48.2376217924417
1.38203845264769,-13.2475485793984,-23.165181732841,9.62635036031687,-33.5831963747116,-34.246514888804,-27.8042418705851,74.3807158928922,-25.7350781020387,-61.2956028911679,47.0549528051317
1.63309748569358,-13.2086914941758,-23.1754580514342,9.56797352312109,-33.6956353712765,-34.2231227127485,-27.8205291695292,74.6297272733757,-25.6786294664286,-60.2452800758862,45.8384038477445
1.92208517417512,-13.1696894960627,-23.1821185173539,9.5036855123163,-33.8001909904719,-34.2013321564524,-27.833530752136,74.8889416097681,-25.6265409520332,-59.1794362984723,44.5982005488529
2.24697559769397,-13.1306338539113,-23.1848684871679,9.43354279997423,-33.8946502537191,-34.1802723906893,-27.8423451898474,75.1579543677897,-25.5795609828758,-58.1088958309936,43.3458267259991
2.60583306583352,-13.0915895582557,-23.1834338703308,9.35764353967616,-33.9766424040432,-34.1589458975507,-27.8459339806559,75.4362237281001,-25.5383418571989,-57.0453414170548,42.0936952619777
2.99674494129194,-13.0525885532097,-23.1775675188981,9.27612783223559,-34.0436621716429,-34.1362302415206,-27.8431281075351,75.7230618407392,-25.5034213543958,-56.0008980561562,40.85473126161
3.41773849375481,-13.0136233129235,-23.1670552515913,9.18917727909706,-34.0930978997553,-34.1108821764948,-27.832639162905,76.0176272629386,-25.4752073128891,-54.9876569517559,39.6418959383802
3.86671182034215,-12.9746409999451,-23.1517213319514,9.09701374145883,-34.1222642510243,-34.0815442234551,-27.8130749889629,76.3189187843127,-25.45396566182,-54.0171770277894,38.4676887217185
4.34138542236057,-12.9355384297364,-23.1314332245991,8.9998972529474,-34.1284390897175,-34.0467537721261,-27.7829596216264,76.6257708230025,-25.4398122231098,-53.1000054827341,37.3436690050125
4.83927315366629,-12.8961580425175,-23.1061054666545,8.89812307426796,-34.1089040042467,-34.0049546678467,-27.7407571809388,76.936850531535,-25.4327084015338,-52.2452569761537,36.280036924621
5.35766941130082,-12.856285053828,-23.075702514515,8.79201792919097,-34.0609877964481,-33.9545111533447,-27.6848992260884,77.2506566784075,-25.4324606627013,-51.4602836711759,35.285305036924
5.89364955142887,-12.8156459229442,-23.0402404599532,8.68193551585122,-33.9821121206381,-33.89372395686,-27.6138149703566,77.5655202841697,-25.4387234935438,-50.7504570526446,34.3660813347614
6.44408108043058,-12.7739082466334,-22.9997875497764,8.56825143608293,-33.8698383160312,-33.8208482654076,-27.5259636118609,77.8796069129468,-25.4510053823029,-50.1190694284307,33.5269709575504
7.00564371244726,-12.7306821544309,-22.9544634804795,8.45135772210736,-33.7219143580009,-33.7341133037383,-27.4198678871213,78.1909204717363,-25.4686772650482,-49.5673505976732,32.7705915021415
7.5748567871743,-12.6855232465816,-22.9044374639235,8.33165716230082,-33.5363207740214,-33.6317432579136,-27.2941478258124,78.4973083602883,-25.4909828642856,-49.0945851528709,32.0976868471501
8.14811280788815,-12.6379370722222,-22.8499250708358,8.2095576344642,-33.3113143342698,-33.5119793297998,-27.1475536061583,78.7964678452491,-25.5170503823817,-48.6983092695838,31.5073178465047
8.72171602058396,-12.587385092926,-22.7911838656808,8.08546664389539,-33.0454683255067,-33.3731027681019,-26.9789963940949,79.0859535981558,-25.5459050993581,-48.3745628003815,30.9971052807134
9.29192504223035,-12.5332920208295,-22.7285078631536,7.9597862365883,-32.7377082393356,-33.2134587719223,-26.7875760856221,79.3631864288949,-25.5764825582165,-48.118172619953,30.563500650424
9.85499858470556,-12.4750543678344,-22.662220870134,7.83290842412076,-32.3873417546043,-33.0314811872591,-26.5726049389649,79.6254633529055,-25.6076421911001,-47.9230457257354,30.2020630118793
10.4072433295022,-12.4120499955061,-22.5926688225776,7.70521122687357,-31.9940819811701,-32.8257179049384,-26.3336261723073,79.8699692360399,-25.6381814147562,-47.7824546716137,29.9077241851751
10.9450630000118,-12.3436484132128,-22.5202112743233,7.57705541956098,-31.5580630674886,-32.5948568154406,-26.0704267274107,80.0937903477364,-25.6668503642988,-47.6893025628972,29.6750293984168
11.4650076625217,-12.2692215340453,-22.4452122376699,7.44878204242368,-31.0798474564025,-32.3377520833759,-25.783043576114,80.2939302039304,-25.6923675149965,-47.6363592785103,29.4983450148914
11.9638222706955,-12.1881545657707,-22.3680306126595,7.32071071408391,-30.5604242948117,-32.0534503819873,-25.4717631737732,80.4673280803978,-25.7134364552866,-47.6164643239361,29.3720289779779
12.4384934561426,-12.0998566902243,-22.2890104743864,7.19313874143461,-30.00119875467,-31.7412165919086,-25.1371139222571,80.6108805138914,-25.7287640225121,-47.6226946036608,29.2905628480011
12.8862935633634,-12.0037711718571,-22.2084715171607,7.06634096836366,-29.4039722961356,-31.4005583325726,-24.7798517769029,80.7214659812955,-25.7370799068626,-47.6484974967787,29.2486468111248
13.3048209337257,-11.8993845380039,-22.1266999831334,6.94057024719412,-28.7709141907934,-31.0312485674003,-24.4009394094217,80.7959727668753,-25.7371576949707,-47.687791054534,29.2412608710747
13.692035462551,-11.7862344939601,-22.0439404316002,6.81605836612951,-28.1045249166257,-30.6333454121063,-24.0015196191414,80.8313298144346,-25.7278371984305,-47.735034057415,29.2636966707743
14.0462884880246,-11.6639162791722,-21.9603887297935,6.69301723152639,-27.4075923292303,-30.207208191212,-23.5828839601791,80.8245401369833,-25.7080478125821,-47.7852692157615,29.3115651437906
14.366346122679,-11.532087239512,-21.8761866547786,6.57164009059771,-26.6831417955362,-29.7535087519959,-23.1464378100893,80.7727161397298,-25.6768325630739,-47.8341430740393,29.3807855556655
14.651405210031,-11.3904694828106,-21.7914184694123,6.45210259015234,-25.9343817337291,-29.2732370868706,-22.6936633325637,80.6731160185356,-25.6333723979713,-47.8779062208502,29.467561489783
14.901101183412,-11.2388505897207,-21.7061097573412,6.33456349830141,-25.16464621986,-28.7677004605246,-22.2260819607999,80.5231802425061,-25.5770101669216,-47.9133972375393,29.5683489769538
15.1155072244089,-11.0770824520927,-21.6202286787951,6.21916496434206,-24.3773364766374,-28.2385154868384,-21.7452181134044,80.3205670325763,-25.5072736100293,-47.9380135209639,29.6798213498213
15.2951242684726,-10.9050783932747,-21.5336896675335,6.10603225127835,-23.5758631291591,-27.6875929179979,-21.2525658155284,80.0631857178962,-25.423896572157,-47.9496718180461,29.7988346729007
15.4408615893008,-10.7228087872014,-21.4463594543933,5.99527293636888,-22.7635910773749,-27.1171152459328,-20.7495597229,79.7492268911334,-25.3268375734025,-47.9467610938754,29.9223968775431
15.5540079156336,-10.5302954408774,-21.3580651827282,5.88697562861321,-21.9437886898266,-26.5295075372277,-20.2375517569522,79.3771883901954,-25.2162948189296,-47.9280902107109,30.0476430428618
15.6361932973251,-10.32760504202,-21.2686042776059,5.78120829509182,-21.1195827733473,-25.9274022098763,-19.7177941950655,78.9458963025772,-25.0927167452657,-47.8928327553033,30.1718185553199
15.6893422431882,-10.1148419998569,-21.1777556505543,5.67801631967847,-20.2939204358381,-25.3135987077427,-19.1914296602669,78.4545204119521,-24.9568072904737,-47.8404711607442,30.292271098184
15.7156189987871,-9.8921410184608,-21.0852917717588,5.57742043438319,-19.4695385658869,-24.691019227064,-18.6594880548543,77.9025837715729,-24.8095252281112,-47.7707420222133,30.4064515902358
15.7173662103156,-9.65965973492538,-20.9909911218552,5.4794146655766,-18.6489412474049,-24.0626617844287,-18.1228901143858,77.2899663777493,-24.6520770888797,-47.6835842391666,30.5119234124195
15.6970386159084,-9.41757172943535,-20.8946505403648,5.38396443452955,-17.8343850509016,-23.4315519801586,-17.5824569420163,76.6169032121926,-24.4859034006339,-47.5790913362392,30.6063786145462
15.6571337944106,-9.16606017530237,-20.7960970116046,5.29100495747933,-17.0278718227772,-22.8006948090591,-17.0389246245903,75.8839772109202,-24.3126582344478,-47.4574689551038,30.6876592648175
15.6001223508908,-8.90531234948567,-20.6951984670689,5.20044010661176,-16.2311483419727,-22.1730278111938,-16.4929628348154,75.0921079832519,-24.1341823729904,-47.3189980274852,30.7537816621973
15.5283801873391,-8.63551517072948,-20.5918732317806,5.11214190394636,-15.4457120311949,-21.551376748046,-15.9451961910214,74.2425373174346,-23.9524707767171,-47.1640036307543,30.8029608602557
15.4441256512249,-8.35685187489921,-20.4860977979286,5.02595080816485,-14.6728217956294,-20.9384148421726,-15.3962270771876,73.3368126289838,-23.7696353208887,-46.9928291414416,30.833632977939
15.3493643310416,-8.06949987910184,-20.37791267142,4.94167692047418,-13.9135130095212,-20.3366264410582,-14.8466586231741,72.3767695048632,-23.5878639485468,-46.8058150887944,30.8444731015162
15.2458440437939,-7.77362983246017,-20.2674261070643,4.85910218989497,-13.1686156663243,-19.7482757750819,-14.2971166122534,71.3645143719693,-23.4093774492763,-46.6032820353885,30.8344070982329
15.1350221203944,-7.46940580403326,-20.1548156273192,4.77798364506876,-12.4387747360085,-19.1753812910463,-13.7482692185045,70.3024080944792,-23.2363850898294,-46.385516850603,30.8026162532828
15.0180464527899,-7.15698651678889,-20.040327306103,4.69805761915026,-11.7244718289618,-18.6196958583116,-13.2008436690618,69.1930510054307,-23.0710403189411,-46.1527618810206,30.7485342435041
14.8957509622515,-6.83652750125129,-19.9242728859101,4.6190448721287,-11.026047351886,-18.0826929604824,-12.6556391523189,68.0392695237513,-22.9153977332636,-45.9052067090353,30.6718365333747
14.7686652498037,-6.50818401633615,-19.8070248727488,4.54065646080347,-10.3437224518348,-17.5655588105898,-12.1135355234845,66.8441041242209,-22.7713724147353,-45.6429823708903,30.5724227989305
14.637037284519,-6.17211457057002,-19.6890098115159,4.46260016840549,-9.67762016541868,-17.0691901787881,-11.5754975737253,65.6107980496818,-22.6407026469955,-45.3661580730206,30.4503934580196
14.5008671668904,-5.82848487448922,-19.5706999845084,4.38458728556976,-9.0277853062765,-16.5941976057095,-11.0425748255804,64.342785821571,-22.5249169122103,-45.0747406079311,30.30602180313
14.3599493575108,-5.47747206290856,-19.4526038053538,4.30633952834687,-8.39420272450613,-16.1409135860415,-10.5158969977102,63.0436803532063,-22.4253059692071,-44.7686767739108,30.1397235290737
14.2139203483134,-5.11926904203248,-19.3352552081353,4.22759588053611,-7.77681365058266,-15.709405238878,-9.99666544322635,61.7172573324782,-22.3429007153087,-44.4478590782365,29.9520255455429
14.0623086059391,-4.75408883842433,-19.219202359118,4.14811915218796,-7.17552989585961,-15.2994909307041,-9.48614100287296,60.3674355443368,-22.2784564250711,-44.1121348637939,29.7435358655316
13.9045837318204,-4.38216885025196,-19.1049960400476,4.06770205419668,-6.59024573829106,-14.9107602793669,-8.98562882296774,58.9982519682596,-22.2324438172885,-43.7613188076909,29.5149161311069
13.7402021287076,-4.00377492084784,-18.9931780575635,3.98617260311792,-6.02084739459667,-14.5425969427504,-8.49646075732798,57.6138308158472,-22.2050472113208,-43.3952085247629,29.2668580314417
13.5686469843743,-3.61920516759931,-18.8842700160773,3.90339868986486,-5.46722006640006,-14.1942035976119,-8.0199759871026,56.2183461475061,-22.1961698073549,-43.0136027759443,29.0000645063316
13.3894610147867,-3.22879350685755,-18.7787627518264,3.81929166685673,-4.9292526239283,-13.8646285550448,-7.55750045150939,54.8159782764637,-22.2054458877056,-42.6163215652629,28.7152362313805
13.2022710847396,-2.83291282281431,-18.6771066708309,3.73380883134902,-4.40684004234321,-13.5527935228757,-7.11032561103617,53.4108647721396,-22.2322594915453,-42.2032272324289,28.4130634687444
13.006804484238,-2.43197774057223,-18.5797031739414,3.64695471931837,-3.8998837429938,-13.257522074258,-6.67968700391305,52.0070474552589,-22.2757688568443,-41.7742454901621,28.0942229488493
12.8028972355843,-2.02644698120542,-18.4868972975313,3.55878118377314,-3.40829002946582,-12.9775683987,-6.26674303508016,50.608417280156,-22.3349356688683,-41.3293852144093,27.7593790461021
12.5904953042784,-1.61682529102273,-18.3989716538218,3.46938629981772,-2.93196684714706,-12.7116459135429,-5.87255444745903,49.2186593727461,-22.4085579400342,-40.868755736096,27.4091881868301
12.3696499642918,-1.20366493774347,-18.3161417228682,3.37891218715155,-2.47081912766936,-12.4584553212534,-5.49806494056095,47.8412006919067,-22.4953051954028,-40.3925804835845,27.0443052514615
12.1405088140224,-0.787566750533027,-18.238552529576,3.28754185900046,-2.02474300682615,-12.2167117124889,-5.14408339608047,46.4791627880246,-22.5937545713767,-39.9012061080617,26.6653907401368
11.9033040514244,-0.369180656025999,-18.1662767305365,3.19549521090462,-1.59361924389203,-11.9851703268995,-4.81126811221155,45.1353219557485,-22.7024264876318,-39.3951066496629,26.2731176550394
11.6583396009978,0.0507943623708073,-18.0993141315839,3.10302426911616,-1.17730623662973,-11.7626505868419,-4.50011331406407,43.8120787439662,-22.8198187489414,-38.8748827925849,25.8681773730871
11.4059785532338,0.471610973880035,-18.0375926543032,3.01040782767788,-0.775633101766623,-11.5480580155568,-4.2109380359829,42.5114383168403,-22.9444382402628,-38.34125672606,25.4512841719679
11.1466321457326,0.892474981443177,-17.9809707642734,2.91794561080076,-0.388393333393478,-11.3404036484229,-3.94387735489919,41.2350025813911,-23.0748297070757,-37.7950635102771,25.0231784623005
10.8807512061418,1.31254767694607,-17.9292413564396,2.82595210045144,-0.0153395361062339,-11.1388205514542,-3.69887595244983,39.9839743584803,-23.209601380323,-37.2372401029594,24.5846291131647
10.6088206156595,1.73094915629425,-17.8821370534101,2.73475016713707,0.343820338839423,-10.9425770796885,-3.47568408734786,38.7591732417468,-23.3474473699239,-36.6688133088906,24.1364354912707
10.3313569661074,2.14676264582212,-17.8393368091557,2.64466463385071,0.689424928918726,-10.7510865434332,-3.27385621527565,37.5610622238609,-23.4871668086545,-36.0908878677162,23.6794299297891
10.0489092024718,2.55903984603787,-17.800473634741,2.55601589054589,1.02185936076177,-10.5639130084898,-3.09275263738985,36.3897837126545,-23.6276797041156,-35.5046357081832,23.214481263842
9.76206169434143,2.9668072523784,-17.7651431939085,2.46911366589498,1.34155302968715,-10.3807730393793,-2.93154463998006,35.2452032316659,-23.7680393964517,-34.9112870939823,22.742499787977
