Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
0.700293911768471,-15.8096191623134,-22.645676762947,11.3216983038268,-28.368511379656,-39.3775218872761,-27.1329289580751,82.3727247962118,-19.2480083698963,5.99019273896777,-25.1043810935711
0.906484143195975,-15.7896016050797,-22.6386106078876,11.2990408618646,-28.339180066356,-39.3684466972667,-27.1297223017839,82.5118720536189,-19.2645073835069,7.40373923870443,-26.8390482060784
1.15850534322888,-15.7690296417661,-22.6313525695206,11.2742019164909,-28.299539486801,-39.3524646131551,-27.120610115836,82.649685584482,-19.2801230625952,8.53211318520754,-28.2895639752535
1.44977557082498,-15.7477104443403,-22.6238503373038,11.2470801109079,-28.2483291233403,-39.3281472788088,-27.1049128053419,82.7847929186646,-19.2940601515604,9.39784108471234,-29.4755813898465
1.77612387875212,-15.7254260857393,-22.6160308727668,11.2175708219432,-28.1842382667155,-39.2940295150313,-27.081947327709,82.9156997878036,-19.3054309491083,10.0239753445626,-30.4172078559936
2.13456387112517,-15.7019347662121,-22.6077998813313,11.1855668364586,-28.1059192367231,-39.2486289312091,-27.0510319691363,83.0408007638152,-19.3132670280141,10.4334084854127,-31.1343601768098
2.52259782703786,-15.6769724041059,-22.5990418206474,11.1509591138778,-28.012002748009,-39.1904664911683,-27.0114912218708,83.158392392852,-19.3165345025603,10.6485321833546,-31.6464666433699
2.93785837677824,-15.6502545675672,-22.589620480833,11.1136375990934,-27.9011151298139,-39.1180875604399,-26.9626607316691,83.2666882867675,-19.3141523732116,10.6911235637071,-31.9723976904844
3.37792827518372,-15.6214787135078,-22.5793801643505,11.0734920565961,-27.7718970281036,-39.0300829407966,-26.9038922629923,83.3638355471148,-19.3050133227806,10.582362023929,-32.1305274203337
3.84025318543167,-15.5903266901596,-22.5681474826067,11.0304129071902,-27.6230231667828,-38.925109396665,-26.834558613343,83.4479318745107,-19.2880062295137,10.3428994182983,-32.1388478901989
4.3221050815755,-15.5564674502022,-22.5557337701687,10.9842920624777,-27.453222721897,-38.8019091986684,-26.7540584009142,83.5170427556284,-19.2620396062046,9.99292288751363,-32.0150745810103
4.82057486603077,-15.5195599137856,-22.5419380948375,10.935023766399,-27.261299862117,-38.6593282493962,-26.6618206519111,83.569218205666,-19.226065165837,9.55216366131623,-31.7766955964279
5.33258291551877,-15.4792559162976,-22.526550814183,10.882505463516,-27.0461540233845,-38.4963324087712,-26.5573091263991,83.6025086579564,-19.1791007411713,9.03981863458422,-31.4409307109275
5.85490123252921,-15.4352031760258,-22.5093575994698,10.8266387181306,-26.8067995102428,-38.3120216959483,-26.4400263442716,83.6149797201004,-19.1202518379412,8.47436622312043,-31.0245811881044
6.38418338497437,-15.3870482226859,-22.4901438193486,10.7673302071268,-26.5423840424235,-38.1056421139722,-26.3095172973526,83.6047256462938,-19.0487311799916,7.87327463671136,-30.5437680056208
6.91699972177699,-15.3344392380052,-22.4686991512375,10.7044928040565,-26.2522058797143,-37.8765949288449,-26.1653728433386,83.5698814971212,-18.9638757185211,7.25261842791476,-30.0135738960105
7.44987605491373,-15.2770287715771,-22.444822271238,10.6380467632269,-25.935729154806,-37.6244433356296,-26.007232764994,83.5086340601055,-18.8651607257784,6.62663603042552,-29.4476214777271
7.97933439224729,-15.2144763062435,-22.4183254663333,10.5679210002081,-25.5925970324875,-37.3489165495483,-25.8347884567796,83.4192316794633,-18.7522107560316,6.00727453206791,-28.857633255175
8.50193453884334,-15.146450654951,-22.3890390156088,10.4940544492649,-25.2226423131213,-37.0499114564086,-25.647785190721,83.2999931900944,-18.6248074063328,5.40377570865521,-28.2530269876926
9.01431553489683,-15.0726321732537,-22.356815197951,10.4163974598548,-24.8258951231056,-36.7274920360653,-25.4460239218565,83.1493161706964,-18.4828939308245,4.82235770068807,-27.6406001822219
9.51323600736115,-14.9927147676588,-22.3215318002713,10.3349131761174,-24.4025873881547,-36.3818868304454,-25.2293626179874,82.9656847259486,-18.3265768550911,4.26603940075782,-27.0243500145369
9.99561260243211,-14.9064076718141,-22.2830950244972,10.2495788290998,-23.9531538597784,-36.0134847584951,-24.9977171339438,82.7476769785131,-18.1561248087915,3.73464080512739,-26.4054610481185
10.458555749451,-14.8134369539571,-22.2414417276761,10.1603868658975,-23.4782295507821,-35.6228295780495,-24.7510616916431,82.4939723991036,-17.9719648506596,3.22497432079471,-25.7824748261491
10.8994020900527,-14.7135467128114,-22.1965409777355,10.0673458463716,-22.9786435273581,-35.2106132571961,-24.4894290667294,82.2033590305579,-17.7746765965048,2.73122196413119,-25.1516354723824
11.3157429926588,-14.6064999163294,-22.1483949581765,9.97048105630553,-22.4554091076967,-34.777668452809,-24.2129106159926,81.874740577263,-17.5649844668492,2.24547453506443,-24.5073868682497
11.7054486629091,-14.4920788398574,-22.0970392934471,9.86983481077012,-21.9097106348555,-34.3249602175047,-23.9216563055868,81.5071432480368,-17.3437483367528,1.75839376044208,-23.8429823353989
12.0666874553726,-14.3700850695465,-22.0425428845647,9.76546644639605,-21.342887122401,-33.8535769847768,-23.6158749147518,81.0997221782329,-17.1119527989368,1.25994855369641,-23.1511585222698
12.3979400902439,-14.2403390535519,-21.9850073449671,9.65745202240238,-20.7564132075471,-33.3647208256711,-23.2958345874547,80.6517672349882,-16.8706951583889,0.740172364572831,-22.424821795505
12.698008579704,-14.1026792056201,-21.9245661178471,9.54588376778814,-20.1518779806439,-32.8596969332602,-22.9618638819703,80.1627080383239,-16.6211721827954,0.189889568073044,-21.6576973194442
12.9660197710159,-13.9569605908937,-21.8613833432203,9.43086932720316,-19.530962382196,-32.3399022769272,-22.6143534261686,79.6321181047822,-16.3646655568757,-0.398636333774473,-20.8448967603753
13.2014235160179,-13.8030532524852,-21.7956525258644,9.31253086995219,-18.8954159509038,-31.8068133822368,-22.2537582234233,79.0597181206373,-16.1025259449925,-1.03117254576664,-19.9833686825152
13.4039855782784,-13.6408402710877,-21.7275950330993,9.19100413328026,-18.2470337442945,-31.2619732371227,-21.8806005705852,78.4453784543651,-15.8361555648768,-1.71113539576335,-19.072205387379
13.5737754886682,-13.4702156871923,-21.6574584244208,9.06643747195364,-17.5876342217342,-30.7069773968286,-21.4954734548868,77.7891211015651,-15.5669892180449,-2.43937689394512,-18.1127908616596
13.7111496564599,-13.2910824502442,-21.5855145849381,8.93899098311513,-16.9190387827749,-30.1434594452302,-21.0990442101117,77.0911213055777,-15.296473807575,-3.21414665585416,-17.1087863179343
13.8167301352673,-13.1033505837107,-21.5120576045326,8.80883577086021,-16.2430535103333,-29.5730760507074,-20.6920581468853,76.3517091064001,-15.0260464988075,-4.03122319639824,-16.0659620902532
13.8913795301856,-12.9069357646321,-21.4374013206784,8.67615341026921,-15.5614534955673,-28.9974919124387,-20.2753418215006,75.5713710373539,-14.7571118344132,-4.88419536101802,-14.9918966116975
13.9361726132458,-12.7017585089902,-21.3618764349015,8.5411356657741,-14.8759699328845,-28.4183649137381,-19.8498055552286,74.7507521181398,-14.4910182830749,-5.76486299896367,-13.8955734446667
13.9523652874261,-12.4877441304802,-21.2858271306126,8.4039845116272,-14.188279985464,-27.8373317784996,-19.4164447549541,73.8906581972515,-14.2290348566326,-6.66371789245949,-12.7869141576864
13.9413616033208,-12.2648236023539,-21.209607164248,8.2649124882316,-13.4999992549574,-27.2559944740565,-18.9763395329334,72.9920585918469,-13.9723285498744,-7.57046270073056,-11.6762871935999
13.9046795851146,-12.0329354038143,-21.1335754597967,8.12414340305343,-12.8126765627338,-26.675907538092,-18.5306521103239,72.0560888690035,-13.7219434243151,-8.47452726438473,-10.5740307842207
13.8439166613114,-11.7920283775928,-21.0580912903374,7.98191334938079,-12.1277906738032,-26.0985664482676,-18.0806215403804,71.0840535103095,-13.4787821750011,-9.36554721699142,-9.4900221877047
13.7607155178777,-11.5420655667231,-20.9835091659131,7.83847197521709,-11.4467485661221,-25.5253971115723,-17.6275554039604,70.0774281016065,-13.2435910016613,-10.2337782590088,-8.43331715978875
13.6567311940249,-11.2830289399747,-20.9101735617902,7.69408389227565,-10.7708848551855,-24.9577465270208,-17.1728182932988,69.0378605964482,-13.0169485591025,-11.070429233226,-7.41187393303027
13.5336002207154,-11.0149248624289,-20.838413617682,7.54903007333869,-10.1014620096162,-24.3968746677924,-16.7178170870372,67.9671711238169,-12.7992596829204,-11.8679069239635,-6.43236637267142
13.3929125564421,-10.7377901256465,-20.7685379204622,7.40360904887378,-9.43967102236319,-23.8439476340544,-16.2639832152013,66.8673497521479,-12.5907544697063,-12.6199741596028,-5.50008252906114
13.2361870020397,-10.4516983239053,-20.7008294540439,7.25813768820881,-8.78663222532126,-23.3000321390821,-15.8127523089603,65.7405515851219,-12.3914931319215,-13.3218294712314,-4.61889838917597
13.0648506756771,-10.1567663493919,-20.6355407666356,7.11295134438711,-8.14339595182325,-22.7660913988079,-15.3655418186254,64.5890885610882,-12.2013768448596,-13.9701208222032,-3.79131267717089
12.8802230019641,-9.85316077802998,-20.5728893757929,6.96840315871937,-7.51094276609396,-22.2429824903481,-14.9237273547257,63.4154173773263,-12.0201645578656,-14.5629078530074,-3.01852699444656
12.6835045185721,-9.54110392402287,-20.5130534133818,6.8248623603954,-6.8901829988503,-21.7314552242485,-14.4886186496185,62.2221230764697,-11.8474954565612,-15.0995870350799,-2.30055603561077
12.4757706354666,-9.2208793480964,-20.4561675117492,6.68271145566197,-6.28195536450989,-21.2321525354656,-14.061436137143,61.0118980143564,-11.6829164431688,-15.5807925674856,-1.63635450808297
12.2579703033508,-8.89283660678185,-20.4023189523708,6.54234227600995,-5.68702449978241,-20.7456123392774,-13.6432891907931,59.7875161679371,-11.5259136662359,-16.0082833762218,-1.02395007311747
12.0309293684373,-8.55739502930203,-20.3515441369252,6.40415093868281,-5.10607736173879,-20.2722707283989,-13.2351570359637,58.5518030294892,-11.3759468137579,-16.3848238099566,-0.460574539259515
11.7953582202495,-8.21504631117518,-20.303825487941,6.26853185527218,-4.53971855155891,-19.812466322163,-12.8378732557307,57.3076016565377,-11.2324846288286,-16.7140630472555,0.0572117158283659
