1.0568,-15.596,-9.8227,4.5167,-40.112,-38.458,-5.8207,58.349,-14.945,-43.14,23.759
1.2571,-15.599,-9.8268,4.5235,-40.141,-38.43,-5.8495,58.379,-14.668,-42.819,23.423
1.474,-15.603,-9.832,4.531,-40.174,-38.401,-5.8804,58.416,-14.37,-42.436,23.023
1.7062,-15.608,-9.8384,4.5393,-40.211,-38.369,-5.9131,58.46,-14.05,-41.993,22.56
1.9523,-15.613,-9.8461,4.5484,-40.252,-38.336,-5.9474,58.512,-13.71,-41.493,22.034
2.2108,-15.618,-9.8552,4.5583,-40.295,-38.302,-5.9831,58.572,-13.35,-40.942,21.451
2.4799,-15.624,-9.8657,4.569,-40.342,-38.267,-6.0199,58.641,-12.971,-40.345,20.815
2.7577,-15.63,-9.8777,4.5805,-40.391,-38.232,-6.0575,58.718,-12.573,-39.711,20.132
3.042,-15.637,-9.8912,4.5929,-40.442,-38.197,-6.0956,58.804,-12.158,-39.049,19.411
3.3305,-15.643,-9.9062,4.6062,-40.495,-38.162,-6.1339,58.897,-11.727,-38.37,18.659
3.6207,-15.648,-9.9228,4.6202,-40.548,-38.129,-6.172,58.999,-11.281,-37.685,17.886
3.9099,-15.654,-9.9409,4.6351,-40.602,-38.097,-6.2096,59.108,-10.822,-37.005,17.1
4.1955,-15.659,-9.9605,4.6509,-40.655,-38.067,-6.2463,59.224,-10.352,-36.341,16.311
4.4746,-15.663,-9.9815,4.6674,-40.707,-38.04,-6.2818,59.346,-9.8728,-35.704,15.527
4.7443,-15.666,-10.004,4.6846,-40.757,-38.016,-6.3158,59.475,-9.3864,-35.105,14.755
5.0016,-15.667,-10.028,4.7026,-40.804,-37.996,-6.3478,59.607,-8.8949,-34.55,14
5.2439,-15.668,-10.053,4.7213,-40.846,-37.98,-6.3776,59.744,-8.4007,-34.047,13.269
5.4682,-15.667,-10.079,4.7406,-40.883,-37.968,-6.4047,59.883,-7.9063,-33.601,12.564
5.6719,-15.664,-10.106,4.7605,-40.915,-37.961,-6.4288,60.023,-7.414,-33.216,11.889
5.8524,-15.659,-10.133,4.7808,-40.939,-37.96,-6.4495,60.164,-6.9265,-32.894,11.244
6.0074,-15.652,-10.162,4.8015,-40.954,-37.964,-6.4666,60.304,-6.4463,-32.635,10.631
6.1348,-15.643,-10.191,4.8225,-40.961,-37.974,-6.4795,60.44,-5.9759,-32.438,10.048
6.2327,-15.631,-10.22,4.8436,-40.957,-37.99,-6.4881,60.573,-5.5179,-32.301,9.4948
6.2997,-15.618,-10.249,4.8647,-40.942,-38.011,-6.4918,60.7,-5.0746,-32.22,8.9704
6.3345,-15.601,-10.277,4.8856,-40.914,-38.038,-6.4903,60.82,-4.6484,-32.191,8.4734
6.3364,-15.583,-10.306,4.9062,-40.873,-38.07,-6.4833,60.931,-4.2414,-32.209,8.0023
6.3049,-15.561,-10.333,4.9263,-40.818,-38.108,-6.4705,61.031,-3.8556,-32.269,7.5556
6.2402,-15.537,-10.359,4.9456,-40.747,-38.15,-6.4514,61.12,-3.4927,-32.364,7.1322
6.1426,-15.511,-10.385,4.964,-40.661,-38.196,-6.4258,61.196,-3.1543,-32.49,6.7311
6.0133,-15.482,-10.408,4.9812,-40.558,-38.246,-6.3933,61.256,-2.8417,-32.639,6.3513
5.8535,-15.451,-10.43,4.9969,-40.438,-38.3,-6.3537,61.301,-2.5559,-32.807,5.9922
5.6655,-15.417,-10.449,5.011,-40.3,-38.355,-6.3067,61.328,-2.2978,-32.988,5.6534
5.4516,-15.381,-10.466,5.0231,-40.144,-38.412,-6.2521,61.336,-2.0677,-33.176,5.3343
5.2151,-15.342,-10.48,5.0332,-39.969,-38.469,-6.1898,61.324,-1.8659,-33.366,5.0349
4.9597,-15.301,-10.491,5.0408,-39.776,-38.525,-6.1196,61.292,-1.6924,-33.554,4.7548
4.6898,-15.258,-10.499,5.0458,-39.564,-38.581,-6.0414,61.237,-1.5469,-33.736,4.4939
4.4108,-15.212,-10.504,5.0479,-39.333,-38.633,-5.9553,61.16,-1.4289,-33.907,4.252
4.1288,-15.165,-10.505,5.047,-39.084,-38.683,-5.8613,61.06,-1.3378,-34.065,4.0289
3.851,-15.114,-10.502,5.0429,-38.817,-38.727,-5.7595,60.936,-1.2724,-34.207,3.8245
3.5856,-15.062,-10.496,5.0354,-38.533,-38.767,-5.6501,60.787,-1.2318,-34.33,3.6383
3.3421,-15.007,-10.486,5.0245,-38.231,-38.799,-5.5332,60.614,-1.2147,-34.432,3.47
3.1307,-14.949,-10.473,5.0099,-37.913,-38.825,-5.4093,60.415,-1.2197,-34.513,3.3191
2.9618,-14.889,-10.455,4.9917,-37.579,-38.842,-5.2786,60.192,-1.2453,-34.571,3.1851
2.8447,-14.826,-10.435,4.9698,-37.231,-38.849,-5.1417,59.944,-1.2898,-34.605,3.0674
2.7854,-14.76,-10.411,4.9441,-36.869,-38.848,-4.9989,59.671,-1.3516,-34.616,2.9652
2.7851,-14.691,-10.383,4.9149,-36.495,-38.835,-4.8507,59.374,-1.429,-34.605,2.878
2.8399,-14.619,-10.353,4.882,-36.11,-38.812,-4.6979,59.053,-1.5201,-34.571,2.8048
2.9411,-14.544,-10.321,4.8457,-35.714,-38.777,-4.541,58.708,-1.6231,-34.516,2.7449
3.0778,-14.465,-10.286,4.806,-35.31,-38.731,-4.3808,58.341,-1.7363,-34.442,2.6976
3.2386,-14.383,-10.25,4.7632,-34.899,-38.673,-4.2178,57.953,-1.8577,-34.35,2.6622
