0.67258,-12.657,-9.267,8.1409,-45.758,-35.574,-12.063,61.636,-15.432,-40.502,26.425
0.83093,-12.633,-9.27,8.1311,-45.742,-35.548,-12.095,61.713,-15.398,-40.441,26.288
1.0059,-12.607,-9.2742,8.1182,-45.715,-35.517,-12.12,61.792,-15.364,-40.377,26.148
1.1971,-12.579,-9.2795,8.1022,-45.675,-35.48,-12.136,61.87,-15.33,-40.311,26.007
1.404,-12.547,-9.2861,8.0829,-45.621,-35.438,-12.142,61.948,-15.297,-40.245,25.865
1.6262,-12.513,-9.2938,8.0603,-45.55,-35.389,-12.137,62.025,-15.264,-40.177,25.725
1.8632,-12.475,-9.3028,8.0343,-45.462,-35.333,-12.122,62.097,-15.233,-40.11,25.586
2.1142,-12.433,-9.313,8.005,-45.354,-35.269,-12.093,62.165,-15.203,-40.043,25.452
2.3786,-12.388,-9.3242,7.9723,-45.225,-35.197,-12.052,62.226,-15.174,-39.977,25.322
2.6555,-12.338,-9.3364,7.9363,-45.074,-35.116,-11.998,62.28,-15.147,-39.912,25.198
2.9441,-12.283,-9.3495,7.897,-44.9,-35.026,-11.929,62.324,-15.122,-39.849,25.081
3.2432,-12.223,-9.3632,7.8547,-44.7,-34.926,-11.848,62.356,-15.1,-39.788,24.972
3.5519,-12.158,-9.3774,7.8093,-44.475,-34.815,-11.752,62.376,-15.08,-39.729,24.871
3.869,-12.087,-9.3918,7.761,-44.224,-34.694,-11.642,62.382,-15.063,-39.671,24.778
4.1933,-12.009,-9.4061,7.71,-43.945,-34.562,-11.52,62.373,-15.049,-39.615,24.693
4.5235,-11.925,-9.4201,7.6563,-43.639,-34.419,-11.385,62.346,-15.039,-39.56,24.616
4.8583,-11.834,-9.4335,7.6,-43.305,-34.264,-11.238,62.3,-15.032,-39.506,24.548
5.1964,-11.736,-9.446,7.5413,-42.942,-34.098,-11.079,62.235,-15.029,-39.452,24.486
5.5364,-11.63,-9.4572,7.4803,-42.551,-33.92,-10.911,62.148,-15.031,-39.398,24.431
5.8771,-11.517,-9.4667,7.4169,-42.131,-33.732,-10.733,62.04,-15.038,-39.343,24.381
6.2169,-11.395,-9.4744,7.3512,-41.684,-33.532,-10.547,61.908,-15.049,-39.286,24.336
6.5546,-11.265,-9.48,7.2833,-41.209,-33.321,-10.354,61.752,-15.066,-39.227,24.294
6.8889,-11.127,-9.483,7.213,-40.708,-33.099,-10.156,61.571,-15.087,-39.164,24.255
7.2184,-10.981,-9.4833,7.1403,-40.18,-32.867,-9.9524,61.364,-15.115,-39.098,24.216
7.5418,-10.826,-9.4806,7.0651,-39.626,-32.626,-9.7456,61.131,-15.148,-39.027,24.177
7.8579,-10.662,-9.4748,6.9874,-39.047,-32.376,-9.5365,60.871,-15.186,-38.952,24.136
8.1656,-10.49,-9.4657,6.9071,-38.445,-32.116,-9.326,60.584,-15.231,-38.871,24.092
8.4636,-10.31,-9.4532,6.8239,-37.82,-31.849,-9.1151,60.269,-15.281,-38.784,24.044
8.751,-10.122,-9.4373,6.7379,-37.173,-31.574,-8.9046,59.927,-15.337,-38.69,23.991
9.0268,-9.9258,-9.4179,6.6488,-36.505,-31.292,-8.6954,59.557,-15.398,-38.59,23.931
9.2899,-9.7218,-9.3951,6.5567,-35.818,-31.004,-8.4879,59.16,-15.465,-38.483,23.864
9.5396,-9.5102,-9.3689,6.4614,-35.113,-30.71,-8.2828,58.735,-15.536,-38.369,23.789
9.7751,-9.2913,-9.3396,6.3629,-34.391,-30.411,-8.0805,58.284,-15.613,-38.248,23.705
9.9958,-9.0652,-9.3073,6.2612,-33.653,-30.107,-7.8813,57.806,-15.695,-38.12,23.612
10.201,-8.8324,-9.2723,6.1564,-32.901,-29.799,-7.6854,57.302,-15.78,-37.984,23.509
10.39,-8.593,-9.2348,6.0484,-32.137,-29.486,-7.493,56.773,-15.87,-37.842,23.396
10.563,-8.3473,-9.1951,5.9373,-31.361,-29.17,-7.3042,56.22,-15.963,-37.694,23.274
10.719,-8.0955,-9.1536,5.8234,-30.576,-28.851,-7.1191,55.643,-16.059,-37.539,23.142
10.859,-7.838,-9.1106,5.7069,-29.783,-28.529,-6.9376,55.043,-16.158,-37.379,23.001
10.981,-7.5749,-9.0665,5.5878,-28.983,-28.204,-6.7597,54.421,-16.26,-37.215,22.852
11.087,-7.3065,-9.0217,5.4664,-28.178,-27.877,-6.5854,53.78,-16.363,-37.047,22.695
11.176,-7.033,-8.9765,5.3431,-27.37,-27.547,-6.4148,53.119,-16.469,-36.877,22.532
11.248,-6.7546,-8.9313,5.2182,-26.56,-27.216,-6.2479,52.44,-16.575,-36.704,22.363
11.303,-6.4714,-8.8865,5.0919,-25.751,-26.882,-6.0846,51.744,-16.683,-36.531,22.19
11.343,-6.1837,-8.8422,4.9645,-24.942,-26.547,-5.9252,51.033,-16.791,-36.358,22.014
11.367,-5.8917,-8.7989,4.8365,-24.136,-26.21,-5.7696,50.308,-16.9,-36.187,21.836
11.376,-5.5954,-8.7567,4.7081,-23.335,-25.872,-5.6181,49.57,-17.01,-36.019,21.658
11.371,-5.2952,-8.7159,4.5797,-22.539,-25.533,-5.4709,48.821,-17.12,-35.855,21.48
11.351,-4.9911,-8.6765,4.4516,-21.75,-25.194,-5.3281,48.062,-17.229,-35.695,21.305
11.318,-4.6833,-8.6387,4.3241,-20.969,-24.855,-5.19,47.295,-17.339,-35.541,21.133
11.273,-4.3721,-8.6026,4.1977,-20.197,-24.516,-5.0568,46.52,-17.449,-35.393,20.965
