1.0854,-14.836,-9.3264,3.401,-43.446,-36.801,-5.891,57.674,-14.917,-48.675,27.555
1.2647,-14.835,-9.3392,3.4157,-43.461,-36.788,-5.9061,57.699,-14.81,-48.509,27.326
1.4534,-14.834,-9.3534,3.4311,-43.477,-36.775,-5.9209,57.731,-14.684,-48.286,27.032
1.6505,-14.834,-9.3689,3.4471,-43.493,-36.761,-5.9352,57.769,-14.538,-48.002,26.668
1.8548,-14.835,-9.3859,3.4637,-43.51,-36.747,-5.9486,57.816,-14.37,-47.654,26.231
2.0651,-14.835,-9.4042,3.4807,-43.526,-36.734,-5.9608,57.87,-14.179,-47.241,25.72
2.2801,-14.836,-9.4237,3.4982,-43.541,-36.72,-5.9714,57.932,-13.963,-46.763,25.135
2.4981,-14.838,-9.4444,3.516,-43.555,-36.707,-5.9802,58.003,-13.723,-46.22,24.474
2.7177,-14.84,-9.4663,3.534,-43.567,-36.694,-5.9866,58.082,-13.457,-45.615,23.742
2.9372,-14.842,-9.4892,3.5522,-43.575,-36.683,-5.9905,58.169,-13.165,-44.951,22.94
3.1548,-14.844,-9.513,3.5705,-43.581,-36.672,-5.9915,58.265,-12.846,-44.234,22.073
3.369,-14.846,-9.5378,3.589,-43.582,-36.663,-5.9892,58.368,-12.501,-43.471,21.149
3.5778,-14.849,-9.5633,3.6074,-43.578,-36.655,-5.9833,58.479,-12.13,-42.669,20.172
3.7796,-14.851,-9.5895,3.6259,-43.568,-36.649,-5.9737,58.596,-11.732,-41.837,19.153
3.9726,-14.853,-9.6163,3.6444,-43.551,-36.645,-5.96,58.72,-11.31,-40.986,18.099
4.1551,-14.854,-9.6437,3.663,-43.527,-36.642,-5.9422,58.849,-10.864,-40.126,17.02
4.3254,-14.855,-9.6715,3.6816,-43.494,-36.642,-5.9199,58.983,-10.395,-39.267,15.927
4.482,-14.855,-9.6996,3.7003,-43.452,-36.644,-5.8931,59.12,-9.9067,-38.421,14.828
4.6234,-14.853,-9.7281,3.7192,-43.4,-36.648,-5.8618,59.259,-9.4,-37.597,13.733
4.7483,-14.851,-9.7567,3.7382,-43.337,-36.654,-5.8258,59.398,-8.8776,-36.805,12.651
4.8553,-14.847,-9.7855,3.7575,-43.262,-36.662,-5.7852,59.538,-8.3425,-36.055,11.589
4.9434,-14.841,-9.8143,3.777,-43.175,-36.673,-5.74,59.675,-7.7978,-35.353,10.555
5.0117,-14.833,-9.8431,3.7969,-43.076,-36.685,-5.6904,59.808,-7.2468,-34.705,9.5549
5.0595,-14.823,-9.8718,3.8172,-42.963,-36.699,-5.6363,59.937,-6.6929,-34.117,8.5931
5.0861,-14.81,-9.9003,3.838,-42.837,-36.714,-5.5781,60.058,-6.1399,-33.592,7.6734
5.0912,-14.795,-9.9286,3.8592,-42.696,-36.731,-5.5158,60.172,-5.5914,-33.13,6.7986
5.0746,-14.777,-9.9566,3.881,-42.542,-36.749,-5.4497,60.276,-5.0513,-32.733,5.9706
5.0364,-14.756,-9.9843,3.9033,-42.374,-36.768,-5.3801,60.369,-4.5232,-32.401,5.1902
4.9768,-14.732,-10.011,3.9261,-42.191,-36.787,-5.3072,60.449,-4.0108,-32.13,4.4581
4.8963,-14.704,-10.038,3.9495,-41.995,-36.806,-5.2314,60.516,-3.5175,-31.918,3.7739
4.7957,-14.673,-10.064,3.9733,-41.784,-36.825,-5.153,60.567,-3.0465,-31.762,3.1373
4.6757,-14.639,-10.09,3.9976,-41.561,-36.843,-5.0722,60.602,-2.601,-31.657,2.5474
4.5376,-14.601,-10.114,4.0223,-41.325,-36.861,-4.9896,60.621,-2.1835,-31.6,2.0032
4.3827,-14.559,-10.138,4.0472,-41.076,-36.876,-4.9054,60.621,-1.7965,-31.585,1.5037
4.2126,-14.514,-10.161,4.0723,-40.816,-36.89,-4.82,60.603,-1.442,-31.608,1.0475
4.0291,-14.466,-10.183,4.0974,-40.545,-36.902,-4.7339,60.565,-1.1215,-31.664,0.63362
3.8343,-14.414,-10.204,4.1224,-40.265,-36.911,-4.6473,60.509,-0.83638,-31.748,0.26066
3.6303,-14.36,-10.223,4.147,-39.975,-36.917,-4.5607,60.433,-0.58729,-31.857,-0.072569
3.4199,-14.302,-10.242,4.1711,-39.678,-36.921,-4.4743,60.337,-0.37465,-31.986,-0.36728
3.2058,-14.241,-10.259,4.1945,-39.373,-36.92,-4.3886,60.222,-0.19841,-32.132,-0.62472
2.9913,-14.177,-10.275,4.2169,-39.062,-36.916,-4.3038,60.087,-0.058122,-32.291,-0.84613
2.78,-14.111,-10.289,4.2381,-38.747,-36.908,-4.2203,59.934,0.047063,-32.461,-1.0328
2.5761,-14.043,-10.302,4.2578,-38.427,-36.897,-4.1381,59.763,0.11835,-32.638,-1.1859
2.3842,-13.972,-10.313,4.2757,-38.105,-36.881,-4.0576,59.574,0.15727,-32.821,-1.3069
2.2096,-13.9,-10.322,4.2916,-37.781,-36.861,-3.9789,59.368,0.16569,-33.008,-1.3972
2.058,-13.826,-10.33,4.3053,-37.455,-36.837,-3.9021,59.147,0.14572,-33.198,-1.4582
1.9352,-13.751,-10.335,4.3164,-37.129,-36.809,-3.8273,58.91,0.0997,-33.388,-1.4915
1.8461,-13.675,-10.339,4.3247,-36.804,-36.776,-3.7545,58.659,0.030171,-33.578,-1.4989
1.7944,-13.598,-10.341,4.3301,-36.48,-36.74,-3.6838,58.394,-0.060193,-33.768,-1.482
1.7807,-13.52,-10.34,4.3322,-36.158,-36.7,-3.615,58.118,-0.16862,-33.955,-1.4427
